"Цыбизов Митрофан Степанович",,6457000573,110202004,,,20130612,
"Зузлов Руслан Константинович",79,7670395933,470202001,"ООО ""СВИТС 4""",,20150122,
"Старожилова Наталия Варламовна",,767111457640,675947027,"ООО ""Веспер""",,20121106,
"Косарев Геннадий Георгевич",,6759112934,770801001,"Алещенко Магдалена Васильевна",,20121117,
"Ширшова Мария Вадимовна",,7671216908,420531024,"ООО ""Нефтехимремонт""",,20120613,
"Шевцов Борис Анатольевич",,7671272476,762343001,"МБОУ - Сеш № 175",,20131126,
"Умрилов Геннадий уковлевич",72,7687035468,770101001,,,20150128,
"Петрова Емельяна Борисовна",,7673183172,762701001,"ООО ""ТК ""ФИРМА МИР""",,20120708,
"Мизин Аристофан Степанович",,7703224092,761301001,"Грехов Алексей Геннадьевич",,20140727,
"Баландин Алексей Анатольевич",41,767221444594,540747044,"ОАО ""Красноярская ТЭЦ-1""",,20121210,
"Затепин Алик Асланбекович",84,6758408375,768701001,,,20120508,
"Камский Владислав Степанович",,660902545991,890101001,"ООО ""ТД РУНАТКО""",,20120829,
"Волочаев Василий Дмитриевич",61,6758128392,700347001,,,20121124,
"Манзина Мария Петровна",78,7672287940,763901001,,,20121224,737
"Земцов Митрофан Анатольевич",,7670274304,540747035,"ООО ""Годизайн""",,20130316,
"Асташов Емельян Степанович",42,4327003121,325743001,"ООО ""Метиз-Комплект""",,20140629,
"Полепишин Алексей Анатольевич",37,7672146957,246601001,,,20130501,
"Кострикин Вячеслав Петрович",,1414009715,764701001,,,20120728,
"Зыков Емельян Анатольевич",,7671197719,861402002,"ООО ""СОК Ленинского района""",,20141118,
"Мамедов Самир Сабир",54,7674356741,560700000,"ООО ""Строй-Элита""",,20131206,
"Богатырев Руслан Анатольевич",,7678007300,420701001,"ООО ""Союзпроминвест""",,20130625,
"Галкина Милена Виссарионовна",,6759047996,470101001,"ООО ""ЯРМАРКА ПЛЮС""",,20140114,
"Акмалов Ильдар Габдуллович",,7703593082,861402001,,,20120506,
"Савина Магдалена Варламовна",,7678039824,745143001,"ООО ""Урал Минералз""",,20130903,
"Сычугов Емельян Геннадьевич",,7671131470,676100000,,,20140922,
"Конина Галина Алексеевна",,7660043971,732801001,,,20140603,
"Клюева Мария Николаевна",,6758417612,761700000,"ООО ""СтройИнвест-Сочи""",,20130519,
"Четвериков Юрий Валерьевич",28,7646008213,744400000,"ООО ""АРМЕНИЯ""",,20140224,2076
"Камский Владислав Степанович",16,7674322238,590443001,"ООО ""МЦ ""Доктор Плюс""",,20130302,
"Шлегель Алексей Георгевич",,660607540785,744801001,,,20140716,
"Мощева Маша Степановна",74,6763054530,675401001,"ООО ""Марлин""",,20140620,
"Полуяхтова Ксения Аристофановна",,7660131353,890701001,,,20130717,804
"Меланин Петр Аристархович",,6764076463,631131037,,,20140914,
"Антонова Алевтина Петровна",,7404061241,768647001,"ООО ""Торговый дом ""Эковер""",,20121208,595
"Ягудина Эльвира Габделхаликовна",,7660138790,675947012,"Абросимова Анастасия Олеговна",,20121103,
"Подкатилов Митрофан Геннадьевич",,7687036990,890302001,,,20131015,
"Костырев Митрофан Степанович",80,7672153746,745147001,"ООО ""АРТ Альма""",,20131205,
"Шелементьева Нина Васильевна",,6762054256,246770001,"ООО ""Эксперт-Метролог""",,20141213,
"Костарев Валентин Аристархович",16,6604027175,740443001,,,20120707,
"Цукрук Наталия Степановна",,7670398349,704401001,"Общество с ограниченной ответственностью ""НЕОРУД ПОЛИМЕТАЛЛ""",,20140728,
"Калинина Марина Алексеевна",,7646017137,143332053,"Губчак Марина Аркадьевна",,20150328,
"Ковалев Петр Аристархович",,7670300096,890700000,,,20140812,
"Севрюк Роман Семенович",43,7672337126,470202001,"Гулук Галина Васильевна",,20150329,
"Роденко Милена Степановна",,7679018305,743700000,"АО ""СПЕКТР""",,20130425,
"Удальцов Василий Олегович",,6758153021,675947027,"ООО ""ЯГОДЫ УРАЛА""",,20140925,
"Ворожева Галина Ивановна",35,7674170017,761402001,,,20120925,
"Власенко Геннадий Степанович",,7672237555,860200000,"ООО ""ПКФ Меткомсталь""",,20140626,847
"Мальков Руслан Юрьевич",,7627029702,767401001,"ЗАО НПО ""Промтехмаш""",,20140321,
"Солтавец Алексейа Романовна",,6758033694,762101001,,,20120415,
"Кропотухин Степан Алексеевич",56,6758342734,540701001,,,20131122,
"Богдашин Леонид Васильевич",,7671386770,745101001,,,20130706,
"Бехтина Нина Петровна",70,7743882443,764101001,"ООО ""АГРОСОЙЛ""",,20130314,
"Герасимчук Алексей Витальевич",,6758124422,591100000,,,20140718,
"Новокрещенов Аристофан Асланбекович",35,7627062393,023602001,"ООО ""Кофеград""",,20140520,
"Жиляев Аристофан Ренатович",,7670341039,768600000,,,20130427,
"Лесной Константин Алексеевич",57,7670227519,768001001,"ООО ""Плодородие""",,20121214,
"Ковалев Петр Аристархович",,676102405499,772701001,"ООО ""Современные коммуникации""",,20131106,1702
"Доронина Юлия Михайловна",55,7617016763,561047001,"ООО Торговый Дом ""Леопак""",,20140406,
"Петревич Юрий Аристархович",,6758320498,676403002,"ООО ""КРЕЙТ""",,20120826,
"Франгулова Юлия Николаевна",63,7671243411,767043005,,,20131201,
"Черняева Магдалена Степановна",,7670287095,561243002,,,20120429,
"Завязкина Маша Валерьевна",,6758196145,861801001,,,20140506,
"Канзафаров Митрофан Алтылхаевич",39,7671168972,762001001,"ООО ""СО ""Экспресс-Сервис""",,20140104,1181
"Тренькин Вячеслав Алексеевич",,7627062153,767701001,"ООО ""Хладокомбинат-4""",,20140406,
"Попков Алексей Валерьевич",35,7674378463,767201001,"МКОУ Сеш № 2 г. Михайловска",,20121111,
"Турунтаев Митрофан Ренатович",19,7673242043,767332001,"ООО ПКФ ""Союзстроймонтаж""",,20130307,
"Устьянцев Василий Петрович",,6763057387,470101001,"ЖСПК ""АКАДЕМИЧЕСКИЙ-ЮГ""",,20140819,
"Берсенева Алена Вячеславовна",,6758144228,761700000,,,20121202,
"Петрова Емельяна Борисовна",,7670364413,740443001,"Счетная палата Свердловской области",,20130125,
"Заровняева Магдалена Геннадьевна",54,6758075535,772101001,"ООО ""Базис-Инвест""",,20130202,
"Федотов Константин Алексеевич",,7671423100,720370001,,,20120704,
"Пластуев Аристофан Аристархович",46,3017094570,862202004,"ООО ТПК ""Зетэнди""",,20120803,
"Гайсин Борис Станиславович",25,7670411409,470600000,"Горшкова Алевтина Алексеевна",,20140427,
"Еникуева Емельяна Геннадьевна",33,6758411716,542231024,,,20140216,
"Ибрагимов Таймураз Анварович",20,7453249762,763231001,"OOO ЦТО ""Ахиллес""",,20120525,
"Сидукин Степан Анатольевич",,7718778270,762603001,,,20130912,
"Терещенко Кирилл Вадимович",36,7671346875,862202013,,,20120921,
"Пеховкина Милена Рудольфовна",,7671113719,616401001,"ООО ТД ""Красноуральский химический завод""",,20140206,
"Колосова Магдалена Степановна",16,6453090892,709970001,"ООО ""Школьная Лига""",,20131019,
"Чащин Владислав Степанович",,7670377109,762000000,,,20140605,
"Кочегарова Надежда Михайловна",72,7674167409,675931039,,,20140304,
"Микулич Юлия Олеговна",78,6762011164,143332049,"ЗАО СМПП ""Поток""",,20140726,
"Мизин Аристофан Степанович",36,7672218697,631101001,"ООО ""Машкомплектация""",,20131211,
"Халитова Яна Владиславовна",,676400064269,676403002,,,20130914,
"Алибеков Муслим Алибекович",,7674147032,768547002,"ГАОУ СО ""Дворец молодежи""",,20130407,
"Калетин Аристофан Алексеевич",57,7674238635,110202006,"ООО ""Золотая гора""",,20141101,
"Кропотова Алевтина Варламовна",,6762113945,770401001,"ООО ""ЭнергоКомКомплект""",,20131102,
"Рагозина Мария Юрьевна",31,7674127692,570200000,,,20140323,
"Шейко Евгения Юрьевна",,6759102679,631943001,,,20140524,
"Пьянов Егор Степанович",81,6752032983,246043001,,,20141218,
"Анисимов Василий Алексеевич",70,767415201167,470103001,,,20150325,
"Мишанихина Маргарет Геннадьевна",38,7673194216,720403001,"Баранов Андрей Юрьевич",,20130530,
"Спас Митрофан Аристархович",40,7670101862,861801001,"МБДОУ - детский сад комбинированного вида № 375",,20130830,
"Кручин Аристофан Климович",,6758373769,861000000,"ООО ЧОП ""Тайпан""",,20121001,
"Миловидова Магдалена Константиновна",,6758355797,591100000,,,20140808,
"Шлуев Степан Владиславович",,7671152796,860101001,,,20120614,
"Зыков Емельян Анатольевич",34,7670344128,540701001,,,20131214,
"Семенова Яна Варламовна",,6761005707,526000000,,,20121011,
"Кирюхина Галина Михайловна",30,6758378748,761801001,"ООО ""МедикорФарма-Урал""",,20150319,
"Семухин Емельян Константинович",,766008809416,631943001,,,20130416,
"Панфиленков Митрофан Степанович",,6762001134,784201001,,,20121117,
"Шекунов Юрий Алексеевич",42,767204144382,745307001,"Барова Нина Михайловна",,20140507,
"Гусятников Аристофан Витальевич",63,7674204770,540747019,,,20150120,
"Толмачёва Кристина Олеговна",,6758156757,143301001,"Исламова Эльвира Дабировна",,20120804,
"Ячменева Мария Станиславовна",56,7673189431,720201001,,,20141029,
"Семерикова Анна Андруевна",,6758332126,861000000,,,20140704,
"Арефьева Галина Ивановна",32,7670396341,590701001,"Отдел записи актов гражданского состояния Орджоникидзевского рай",,20121111,
"Мартынова Олеся Константиновна",,7678026254,676300000,,,20131023,
"Байер Маша Сергеевна",,7674167159,143332016,"ООО ""БСК-54""",,20121120,
"Шайгазимов Степан Юрьевич",,8622012736,644901001,,,20140124,
"Аксёнова Оксана Васильевна",77,7674309928,763602005,,,20140227,
"Жиляев Аристофан Ренатович",44,6758409298,761701001,"ТСЖ ""Рассоха""",,20150212,
"Новгородов Станислав Олегович",,7670044300,675200000,,,20121217,
"Сабирзянов Рустам Гумирович",,7679033470,770701001,"ООО ""РГ-Урал""",,20140805,
"Осокина Алевтина Евгеньевна",,7629024335,763200000,"ООО ""ФАСТ""",,20130302,
"Харламова Изольда Петровна",,7673231059,997870001,"ООО ""Газпромнефть-Ангара""",,20120606,
"Подкатилов Митрофан Геннадьевич",,7673227528,861402002,"Байков Емельян Викторович",,20120828,1428
"Котегов Руслан Васильевич",,7671323681,860201001,,,20120519,
"Ложкин Константин Степанович",,6758094168,761801001,,,20131123,
"Карпенко Степан Аристархович",18,7670287060,761101001,"Бредихин Андрей Игоревич",,20140621,
"Намятов Петр Геннадьевич",62,675803407051,590300000,,,20130509,566
"Родивилов Дмитрий Алексеевич",,7670410070,777001001,"ООО ""Бизнес-проект""",,20130705,
"Никонова Роза Борисовна",,7672215960,767201001,,,20150201,
"Цукрук Наталия Степановна",,6764023422,301700100,,,20120820,
"Цигвинцев Петр Петрович",,7671335119,761700000,"ЗАО ""Завод ЭМА""",,20140301,
"Косарев Геннадий Георгевич",,7671446958,762343001,,,20121008,
"Брылуков Степан Асланбекович",,7670324308,997470001,"ООО ""Сталекс""",,20130324,
"Басов Руслан Валерьевич",,7660015903,675601001,,,20140219,
"Лутков Абрам Юрьевич",34,676300763680,583447001,"ООО ""Омега-сервис""",,20141218,
"РЫСЕВ Степан ЕГОРОВИЧ",,7673236917,743700000,,,20140927,
"Марданова Илюся Фагимовна",,7670017339,767901001,"ООО ""Уральский Центр Фунготерапии Ирины Филипповой""",,20140731,
"Овчаров Митрофан Алексеевич",74,761100070001,590300000,"ООО ""Реалика""",,20141122,
"Клюева Мария Николаевна",,6758011299,767170001,,,20130511,
"Шевцов Борис Анатольевич",75,0315990182,246070001,"ООО ""Финстарт""",,20120912,
"Ле До Тхань",,6763070349,660900000,,,20140216,
"Лопатин Василий Андруевич",,6758104475,763301001,"ООО ""ВЦ ""Актив""",,20140802,603
"Фирсаева Мария Валерьевна",,7670361123,482401001,,,20130928,
"Строжков Абрам Валерьевич",,7670293177,660600000,,,20120923,
"Чванова Маша Алексеевна",62,7678015702,764001001,"ООО ""УГМК-ОЦМ""",,20130815,
"Штефан Фёдор Алексеевич",78,7679013674,723000000,"ООО ""УСГ-строй""",,20130826,
"Невоструева Милена Ульяновна",77,7671129236,027601001,"ООО ""КОНФЕТТИ""",,20150326,
"Берзон Махмуд Вениаминович",19,7671229417,526301001,,,20120819,
"Ахтямов Таймураз Нариманович",59,767409576473,773401001,"ООО ""МГПК-ХОЛДИНГ""",,20120721,
"Осипов Митрофан Алексеевич",,6606017885,231001001,,,20130411,
"Еровова Галина Юрьевна",72,6762069982,675400000,"ООО ""ВЕСТЛАЙН""",,20140907,
"Шкуратова Яна Алексеевна",,6758107346,675601001,,,20131221,
"Ипатова Марина Николаевна",41,7639010878,860200000,"ООО ТОРГОВАЯ КОМПАНИЯ ""ОДА""",,20140309,
"Болашов Митрофан Георгевич",49,7768017860,027002001,"ЕМУП ""Аптека №420""",,20120524,
"Антипенко Эдуард Борисович",69,7670278884,482401001,,,20120920,
"Толмачёва Кристина Олеговна",,6758334324,675931042,"Степанова Полина Германовна",,20130116,
"Котельникова Маргарет Степановна",45,7639021647,770701001,,,20130629,
"Лобов Дмитрий Георгевич",,7704684769,764101001,,,20130910,
"Голощапова Мария Степановна",,7670088040,861302002,"ООО ""ИТ сетера""",,20130926,
"Заводчиков Василий Альбертович",44,7673141570,770601001,,,20121130,
"Жесткова Магдалена Львовна",,7679030762,561243002,"ООО ""Большие системы""",,20150329,
"Шубин Митрофан Юрьевич",20,7672343874,761700000,"Галина Мария Евгеньевна",,20140808,
"Земцов Митрофан Анатольевич",70,7671386106,590202001,,,20131030,
"Даниленко Аристофан Алексеевич",,7686039440,540701001,,,20140527,
"Беспутина Анна Степановна",,6758384477,768770001,"Аралова Милена Юрьевна",,20121124,
"Быданов Аристофан Михайлович",82,7670280883,762101001,"МБДОУ - детский сад комбинированного вида № 102",,20130417,
"Гиёсов Нуридин Ниёзович",36,7671200217,175901001,"МБОУ - Сеш № 175",,20121116,
"Слабиков Степан Анатольевич",82,7670234693,860247001,"ООО ""СТРОЙбери""",,20130116,
"Зенков Роман Феликсович",,676200470718,594100000,"ООО ""Югратрансстрой""",,20120926,
"Пономарева Марина Вячеславовна",53,8907032483,141431007,"ООО ""ТКД""",,20140920,
"Хлутчин Геннадий Петрович",,7686010642,700347001,,,20140706,
"Заволжин Виктор Степанович",,7672351882,141401001,,,20140302,
"Ольков Геннадий Аркадьевич",,6759090575,861700000,"ООО ""Сантехмарт-2""",,20120929,
"Новгородов Станислав Олегович",36,6758010224,660600000,"ООО ""Удобно-Деньги Анапа""",,20120718,
"Скутин Андрей Геннадьевич",43,7679024637,772001001,"Ахматшина Маша уковлевна",,20140131,
"Кривопальцева Яна Степановна",74,675897524858,740201001,,,20141028,
"Черыгов Алексей Степанович",,7646017232,744600000,,,20140904,
"Габбо Магдалена Ульяновна",,6758342734,761701001,,,20130322,
"Карнаухов Василий Асланбекович",46,6758411522,676201001,"Городничев Руслан Семенович",,20130922,
"Балакин Григорий Георгевич",30,7678035869,767400000,,,20121023,
"Лодкин Дмитрий Аристархович",81,7679022527,720201001,,,20150104,
"Хазов Юрий Юрьевич",,7660148036,183100000,,,20141207,1803
"Линник Алевтина Степановна",29,6759151605,860243001,,,20130423,
"Измайлов Петр Инверович",,7672257720,470101001,"Евстратов Руслан Ренатович",,20120914,
"Реутов Аристофан Степанович",,7670038272,767043005,,,20131230,
"Матинин Абрам Валерьевич",20,767208275691,246070001,,,20130804,
"Горбатова Алена Николаевна",82,7670241115,772401001,"ООО ""ТД Провэл""",,20130615,
"Нефёдов Юрий Степанович",47,675803969621,562802001,"ООО ""СМЦ Стами""",,20131024,
"Дьячкова Галина Борисовна",,7673132114,764101001,,,20120819,
"Баданина Валентина Валерьевна",35,6758367993,325743001,"ГКУ ""Красноуральский ЦЗ""",,20141127,
"Тренькин Вячеслав Алексеевич",44,7679021354,743601001,"ООО ""Конвекс-Березовский""",,20120712,1240
"Ленев Владислав Георгевич",42,7670301808,890302001,,,20130307,
"Буйко Маргарет Аристофановна",,6763058831,660701001,,,20120904,
"Слатюхина Магдалена Алексеевна",,7670392202,280101001,"ГБУ СО ""ЦЕНТР ПАРАЛИМПИЙСКОЙ И СУРДЛИМПИЙСКОЙ ПОДГОТОВКИ СПОРТИВ",,20130414,
"Шестаков Тимофей Степанович",58,7673174900,660302001,"Дорешкевич Митрофан Анатольевич",,20120829,1575
"Фаттахов Таймураз Марсельевич",,6606011604,675931047,,,20140819,
"Левашов Петр Юрьевич",69,7686070973,890701001,"ООО ""Фонд Мира Авиа""",,20130814,
"Васькова Маша Ивановна",63,6606017060,771601001,,,20121205,
"Комлев Дмитрий Михайлович",,7629022384,761900000,"ГАОУ ДПО СО ""ИРО""",,20130920,
"Хомутов Юрий Степанович",,766008809416,772801001,,,20130916,
"Семичев Емельян Леонидович",42,7671321821,745300000,"ООО ""ПСК-Плюс""",,20120910,
"Черыгов Алексей Степанович",,676400645489,420547020,,,20121008,
"Гноевых Алексей Игнатьевич",,767356852157,861402003,"ООО ""ПИЛАТ""",,20130427,
"Шаповалов Андрей Аристархович",,7017249535,431700000,"ООО ""ТД ""АВЕГА""",,20120924,
"Пеутина Маша Михайловна",43,7728170427,768043001,,,20131130,
"Степанов Петр Игоревич",28,6758353729,561047001,,,20120628,
"Прокопович Роман Борисович",30,675809299490,616401001,"ООО ""НИККО МОТОРС""",,20121101,
"Подстрешная Мария Петровна",52,6758400626,540747028,"МБДОУ - детский сад №88",,20141006,
"Берианидзе Станислав Степанович",68,7671377620,767200000,"ООО ""АНТАРЕС""",,20130104,
"Артамонов Руслан Васильевич",,6606017885,861102005,"ООО ""ЕНДС-Урал""",,20120710,
"Коновальцев Степан Георгевич",,7674370513,560302001,,,20140526,
"Феофанов Степан Георгевич",,7671437181,773401001,"ООО ""ИК ""АТЛАНТИС-ФИНАНС""",,20140807,
"Зацарина Алевтина Ульяновна",,7687016144,660301001,"ООО ""НТЦ ""Промэксперт""",,20120627,
"БУХАРОВСКАЯ Изольда Геннадьевна",,7670034253,768701001,"ООО ""Заполярнефть""",,20140122,
"Гольдберг Дмитрий Степанович",,7673226122,222443001,,,20141112,
"Сивко Роман Тимофуевич",,6759005805,246770001,,,20131020,
"Руденко Вячеслав Фёдорович",,6606017780,590601001,"ГАОУ СПО СО ""УПК""",,20120804,
"Вернигор Руслан Борисович",63,6759116304,745143001,,,20130105,
"Бутинский Леонид Аркадьевич",41,7647004807,762700000,,,20141110,
"Помазан Василий Алексеевич",76,1102024468,253601001,,,20140908,
"Шумакова Милена Михайловна",,7670013045,772301001,"ЗАО ""ГАЗПРОМНЕФТЬ-КУЗБАСС""",,20140430,
"Богданов Геннадий Георгевич",84,660400189769,861402001,,,20150203,
"Мальков Руслан Юрьевич",84,7646013679,743700000,,,20120929,
"Дегтярёва Надия Абдулбариевна",,7671390381,590301001,,,20140421,
"Богатырев Руслан Анатольевич",30,7639019824,762301001,,,20130602,
"Дульцева Маша Ульяновна",77,676400546840,563802001,"ООО ""ПЕРВОЙ ФЭШНГРУПП""",,20140916,
"Ходов Роман Валерьевич",,6758155614,861102003,"ООО ""ТЭКВУР""",,20130901,
"Калинина Марина Алексеевна",45,6758377613,745102001,,,20130618,
"Деменьшин Михаил Леонидович",70,7202021856,761402001,"МКДОУ №1",,20120516,
"Болотов Митрофан Валерьевич",78,7672188241,768043001,"ООО ""Дикси-Ект""",,20130118,
"Бушланова Юлия Ульяновна",25,5190161980,027002001,"ООО ЧОП ""Альфа-Безопасность""",,20140625,639
"Булгаков Степан Васильевич",,6758422147,997470001,"ООО ""Прибрежное""",,20130924,724
"Тенизбаев Пантелеймон Бактыбекович",40,7703709940,182700000,"ООО ""Би-с""",,20140613,
"Коробкин Роман Константинович",,7671346875,745101001,"ОАО ""КОЛОС""",,20150126,793
"Дуковский Степан Дмитриевич",,7670227025,246001001,"ООО ""Деловая недвижимость""",,20121019,
"Шайгазимов Степан Юрьевич",,7670320215,764800000,"ООО ТПП ""СПЕКТРОН""",,20140531,
"Мясникова Магдалена Ульяновна",20,8907044954,772801001,"ООО ""Компания Медиа Плюс""",,20140816,
"Галуев Альберт Семенович",53,7673176226,780401001,"ООО ""Электро-дело""",,20140605,
"Обвинцева Надежда Юрьевна",,7678033678,545347010,"ООО ""Косметик-про""",,20130104,
"Кусайко Руслан Анатольевич",,6758402937,767203001,"Зарипова Рафина Борисовна",,20120721,
"Кондратьев Митрофан Семенович",,7639019711,768770001,"Журавлева Любовь Алексеевна",,20140826,
"Пидкович Алексей Семенович",,676104055828,020103001,"ООО ""УРАЛЬСКИЙ ПРОДУКТ""",,20140726,
"Садаков Станислав Аристархович",55,7679037442,732801001,"ООО ""АльянсТехКом""",,20140327,
"Мартемьянов Георгий Аристархович",,7672319763,997570001,"МБОУ ДОД Центр ""Новая Авеста""",,20141228,
"Маресев Руслан Степанович",,7679020424,675931039,"ООО ""ПФ ""СпецМетКомплект""",,20140109,
"Игнатьев Степан Алексеевич",39,570206204444,675601001,,,20130831,
"Крылов Роман Васильевич",36,6758416070,861402001,"ООО ""Авокадо""",,20130429,
"Евдокимов Митрофан Асланбекович",77,7646013679,762301001,"Андруев Руслан Викторович",,20140402,
"Карх Магдалена Степановна",,742300029030,767401001,,,20121228,256
"Шистка Виктор Петрович",20,7637004675,540731024,"ООО ""Криотехника""",,20130901,
"Терентьева Алевтина Николаевна",,7673217110,563243001,,,20131203,
"Баль Алексей Леонидович",44,676400645489,190103001,,,20120827,
"Павловский Андрей Аристархович",72,7702070139,997270001,"ЖСК ""Исток""",,20120719,
"Огоновская Милена Степановна",35,7660151790,772701001,,,20140404,
"Глушко Семен Семенович",,7629027575,703201001,,,20140522,
"Нафикова Нурания Файзулхаковна",,7671181700,763400000,"МАУ ""ДГКБ № 11""",,20130410,
"Деветьярова Владлена Павловна",,6759127730,767400000,"МБОУ ДОД ДЮЦ ""Калейдоскоп""",,20140615,
"Кульнева Анжелика Алексеевна",59,676400101721,246770001,"ООО ""АБРИКОС""",,20121106,
"Богуславский Митрофан Станиславович",,7672206860,767243001,"ООО ""МетПром - Гальваника""",,20131102,
"Плетнева Элина Михайловна",82,1829005860,762401001,,,20131127,
"Колтун Маша Валерьевна",,6763056376,325743001,,,20150309,
"Алексуев Митрофан Геннадьевич",28,676100157120,027647001,"ООО ""СМП ""Новые технологии""",,20130826,
"Кожан Ян Владиславович",,7674319838,784201001,,,20150228,1699
"Костюченко Митрофан Леонидович",25,7670359300,762303001,,,20130207,
"Молодцова Анжела Николаевна",,675803660054,780601001,"ООО ""Рост""",,20141229,
"Беседин Митрофан Аристархович",17,7670071875,767301001,"ООО ""Радиокомпания ""ЕКОР""",,20120730,
"Белов Никита Валентинович",,6759146404,767143002,"ООО ""Интеллект""",,20121213,
"Ефимагин Константин Михайлович",32,6758079025,762000000,,,20130309,
"Козьминых Аристофан Алексеевич",,861001923540,744400000,,,20141116,
"Пичугова Валентина Алексеевна",21,6764089906,222401001,,,20120428,
"Мирешниченко Юлия Васильевна",42,7729405872,246770001,"ООО ""ЖКС УМПС""",,20140812,1869
"Томашевский Георгий Алексеевич",63,675897524858,767043001,"ООО ""АВАКОРУС""",,20140318,
"Трушин Филипп Викторович",80,7672238238,861402003,,,20130729,
"Чичерин Митрофан Андруевич",71,7671323610,997270001,"ООО ""Фортуна""",,20130429,
"Зенченко Аристофан ГрЕмельяневич",82,1759069951,781001001,"ООО ""СпецПромТорг""",,20130327,
"Шубина Милена Алексеевна",,742300029030,764600000,"БОФ ""СВОИ ДЕТИ""",,20131224,
"Булыкина Галина Валентиновна",38,6762025791,660447001,"ООО ""Средуралстекло""",,20130806,
"Липинская Анна Марциновна",80,7660002213,860200000,"ООО ""ЛидерСпецСтрой""",,20131003,
"Горелов Абрам Леонидович",,7678018302,631101001,"ООО ""НОВЫЙ ЗАВОД""",,20140919,
"Ты Юлия Алексеевна",22,7678024151,676201001,"ООО ""ЭнергоУралРемонт""",,20140120,1967
"Поздуева Мария Петровна",33,6758393993,675931039,"ОАО ""ДСП""",,20150310,
"Ясафова Алексейа Евгеньевна",62,7674374324,675947007,"Гайнутдинова Вероника Марсовна",,20120719,
"Завальников Махмуд Алексеевич",,6606032731,676301001,"ООО ""Проектная интеграция""",,20130827,
"Тамбасов Степан Олегович",,6761094873,540747028,,,20130928,
"Важенина Мария Степановна",,6761075790,542231015,"ТСЖ ""Тихвинский""",,20130429,
"Мулдагулов Кайрулла Акимгеруевич",74,7678015140,230101001,"ГБОУ СО ""ЦПМСС ""Ресурс""",,20120524,1593
"Харитонов Митрофан Степанович",41,7646009312,772347001,,,20140610,1170
"Маевская Жанна Степановна",,7673197640,631943001,"ООО ""Нефрит""",,20130207,1107
"Маковийчук Антон Юрьевич",,7674091702,745143001,"ГКОУ СО ""Таватуйский детский дом""",,20121009,
"Карманов Рафаил Рашитович",,7672247567,763401001,"ООО ""КОРЛОФФ.""",,20130925,
"Недокушев Леонид Петрович",,6762112525,561400000,"ООО ""КОНДИТЕР ПЛЮС""",,20130305,
"Сотник Виктор Аристархович",,6759000194,763700000,"Варнакова Мария Леонидовна",,20121212,
"Шайгазимов Степан Юрьевич",69,7671352643,783801001,"ООО ""Гидроабразив-Оборудование""",,20130108,
"Цигвинцев Петр Петрович",,1103006077,762047001,"ИМАШ УрО РАН",,20140926,
"Власов Дмитрий Аристархович",,7671390159,110301001,"Блиновских Маша Федоровна",,20120929,
"Супрун Вячеслав Алексеевич",,6606035147,777001001,"ООО ОЦ ""Новая Спарта""",,20141104,
"Чекардин Василий Георгевич",38,6758383275,861102004,"ООО ""Урал Медиа-сервис""",,20140429,
"Шпак Марина Степановна",78,766002217237,762301001,"ООО ""УПРАВЛЯЮЩАЯ ЛОГИСТИЧЕСКАЯ КОМПАНИЯ""",,20140503,
"Раханский Митрофан Львович",,6759109963,767401001,,,20131009,
"Чечеткин Руслан Асланбекович",,7679012085,709970001,,,20150129,
"БогВарварадзе Мамука Гурамович",61,7678035869,768601001,,,20140902,
"Неизвестная Мария Валерьевна",28,7670094887,767143002,"ООО ""Издательство ""Надзор""",,20150323,
"Малетина Милена Аристофановна",,7671207981,741801001,,,20140816,
"Сульман Борис Абрамович",54,6758377705,768543001,,,20130919,
"Крюков Руслан Алексеевич",54,7670176475,545147013,"ООО ""Каскад""",,20121017,
"Чупуева Олеся Валерьевна",52,675800045340,675843001,,,20141029,1966
"Вяткин Андрей Юрьевич",,4701185247,422031029,"ООО ""КомСервис""",,20140531,
"Заболотнов Юрий Юрьевич",,6758442739,762101001,"ЗАО ""Интенсивник""",,20140731,
"Бурмантов Митрофан Степанович",27,8603176714,175901001,,,20140320,
"НИКИТИНА ОЛЕСЯ Сергеевна",,0253009283,720203001,"ООО ""Управляющая компания""",,20140501,1093
"Ложкин Константин Степанович",75,6758013433,762901001,,,20130105,119
"Машлукевич Алексей Петрович",,7617020304,891470001,"МБДОУ - детский сад № 42",,20130318,
"Обвинцева Надежда Юрьевна",,6758243821,027002001,,,20130228,
"Дьячков Василий Степанович",,6758273061,422031029,,,20120830,
"Мелдебекова Зоя Маратовна",32,7639021647,997370001,,,20140122,
"Фукалов Степан Аристархович",,6758342734,720370001,"ООО ""Новый фасад""",,20141208,
"Мкртчян Эдгар Ростомович",80,6759179262,890101001,,,20130822,
"Шеломенцев Алексей Михайлович",,766007020976,861402001,,,20120710,
"Панасенко Яна Ульяновна",75,6604026041,703043001,,,20121126,
"Яговкин Юрий Вениаминович",,7670285715,561043002,,,20131016,
"Чащин Владислав Степанович",,7671386473,772301001,"ООО ""УМ № 8""",,20140525,
"Швыд Галина Августовна",58,6758400697,767203001,,,20140506,1976
"Зыкова Алевтина Николаевна",,7670278073,660870001,"""ВЕСТНИК УРАЛЬСКОЙ МЕДИЦИНЫ""",,20140909,
"Силиванов Митрофан Юрьевич",78,7670211294,890701001,,,20130808,
"Хлутчин Геннадий Петрович",85,767004231528,720301001,,,20141202,
